dataset,backbone,condition,split_seed,finding,subgroup,metric,value,ci_lower,ci_upper
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex:female,fnr,0.0,0.0,0.0
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex:male,fnr,0.3333333333333333,0.0,1.0
NIH,densenet121-res224-all,condition_1_original,2763601433,Hernia,sex_gap:female-minus-male,fnr,-0.3333333333333333,-1.0,0.0
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex:female,fnr,0.527027027027027,0.4948777728482697,0.5593312324929972
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex:male,fnr,0.49748743718592964,0.46890419859799204,0.5255294282236455
NIH,densenet121-res224-all,condition_1_original,2763601433,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.029539589841097336,-0.014471929881982036,0.07676025795961904
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex:female,fnr,0.4186046511627907,0.3333333333333333,0.5
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex:male,fnr,0.425531914893617,0.35767587285044294,0.49490109890109885
NIH,densenet121-res224-all,condition_1_original,1524358342,Atelectasis,sex_gap:female-minus-male,fnr,-0.006927263730826305,-0.11655835310778746,0.09964142391623593
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex:female,fnr,0.45,0.3108730158730159,0.6103381374722837
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex:male,fnr,0.54,0.3958333333333333,0.6785714285714286
NIH,densenet121-res224-all,condition_1_original,1524358342,Consolidation,sex_gap:female-minus-male,fnr,-0.09000000000000002,-0.27921992481202995,0.11500334296560703
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex:female,fnr,0.7820895522388059,0.7370787545787546,0.8252375109553024
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex:male,fnr,0.6675977653631285,0.6178185154471831,0.7142857142857143
NIH,densenet121-res224-all,condition_1_original,1524358342,Infiltration,sex_gap:female-minus-male,fnr,0.1144917868756774,0.048700625964134624,0.18239373612066626
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex:female,fnr,0.38461538461538464,0.2058620689655174,0.5925925925925926
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex:male,fnr,0.5263157894736842,0.29411764705882354,0.7391304347826086
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumothorax,sex_gap:female-minus-male,fnr,-0.14170040485829954,-0.39782051282051273,0.1837156862745097
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex:female,fnr,0.2,0.0,0.6666666666666666
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex:male,fnr,0.45454545454545453,0.13208333333333352,0.8
NIH,densenet121-res224-all,condition_1_original,1524358342,Edema,sex_gap:female-minus-male,fnr,-0.2545454545454545,-0.6814102564102561,0.26833333333333304
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex:female,fnr,0.23529411764705882,0.05,0.4666666666666667
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex:male,fnr,0.15789473684210525,0.05384068278805124,0.28
NIH,densenet121-res224-all,condition_1_original,1524358342,Emphysema,sex_gap:female-minus-male,fnr,0.07739938080495357,-0.1595185078079815,0.3409431718831962
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex:female,fnr,0.42592592592592593,0.2832861635220126,0.5538690476190476
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex:male,fnr,0.3142857142857143,0.20588235294117646,0.42890109890109884
NIH,densenet121-res224-all,condition_1_original,1524358342,Fibrosis,sex_gap:female-minus-male,fnr,0.11164021164021165,-0.06854047210650983,0.2722142457078549
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex:female,fnr,0.34513274336283184,0.25417861799217734,0.4257797975624871
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex:male,fnr,0.2932330827067669,0.21699612403100776,0.37045997610513737
NIH,densenet121-res224-all,condition_1_original,1524358342,Effusion,sex_gap:female-minus-male,fnr,0.05189966065606494,-0.06535798640200981,0.1672647653273145
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex:female,fnr,0.7647058823529411,0.5493181818181819,0.9523809523809523
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex:male,fnr,0.7647058823529411,0.5202380952380958,0.9444444444444444
NIH,densenet121-res224-all,condition_1_original,1524358342,Pneumonia,sex_gap:female-minus-male,fnr,0.0,-0.2864468864468863,0.3056073153899241
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex:female,fnr,0.5238095238095238,0.4,0.6430387409200968
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex:male,fnr,0.494949494949495,0.39090909090909093,0.5938384433962264
NIH,densenet121-res224-all,condition_1_original,1524358342,Pleural_Thickening,sex_gap:female-minus-male,fnr,0.028860028860028863,-0.12308709370698172,0.18249934194227668
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex:female,fnr,0.22988505747126436,0.14285714285714285,0.31588940706195867
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex:male,fnr,0.22535211267605634,0.13104062722736995,0.32786885245901637
NIH,densenet121-res224-all,condition_1_original,1524358342,Cardiomegaly,sex_gap:female-minus-male,fnr,0.0045329447952080215,-0.12088690487659196,0.1357205803593164
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex:female,fnr,0.70625,0.6394907271121578,0.7791735880398671
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex:male,fnr,0.5604395604395604,0.4860407335970447,0.635067155067155
NIH,densenet121-res224-all,condition_1_original,1524358342,Nodule,sex_gap:female-minus-male,fnr,0.1458104395604396,0.047978099116747504,0.24596316281821118
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex:female,fnr,0.3888888888888889,0.3034902597402597,0.4785217391304348
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex:male,fnr,0.34705882352941175,0.27710843373493976,0.419653860094237
NIH,densenet121-res224-all,condition_1_original,1524358342,Mass,sex_gap:female-minus-male,fnr,0.04183006535947714,-0.07724620104813593,0.15151186300160757
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex:female,fnr,0.1111111111111111,0.0,0.38461538461538464
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex:male,fnr,0.25,0.0,0.6037499999999995
NIH,densenet121-res224-all,condition_1_original,1524358342,Hernia,sex_gap:female-minus-male,fnr,-0.1388888888888889,-0.5714285714285714,0.2222222222222222
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex:female,fnr,0.5442820292347378,0.514658410083468,0.5753483477988078
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex:male,fnr,0.47312588401697314,0.4426910215201003,0.5047661483455655
NIH,densenet121-res224-all,condition_1_original,1524358342,NIH_14_pooled,sex_gap:female-minus-male,fnr,0.07115614521776464,0.028529662128174666,0.11507765461606197
